"","ID","Ptt","HistType","Date","Time.Offset","Count","NumBins","Sum","0-1 m","1-2 m","2-4 m","4-5 m","5-6 m","6-10 m","10-20 m","20-50 m","50-100 m","100-200 m","200-300 m","300-500 m","500-700 m",">700 m"
"2589",239109,128162,"TAD",42238.5,103,4,8,100,38,13.4,17.6,2.8,0.9,14.5,12,0,NA,NA,NA,NA,NA,NA
"2590",239110,128162,"TAD",42238.75,103,3,8,100,28,26.9,28.5,3.2,1.7,5.6,5,0,NA,NA,NA,NA,NA,NA
"2591",239111,128162,"TAD",42239,103,7,8,100,22,21.8,30.1,9.4,4.6,11,0,0,NA,NA,NA,NA,NA,NA
"2592",239112,128162,"TAD",42239.25,103,5,8,100,18,14,23.8,4.2,6.1,18.3,15,0,NA,NA,NA,NA,NA,NA
"2593",239113,128162,"TAD",42239.5,103,10,8,100,14,18.8,57.4,8.6,0.5,0,0,0,NA,NA,NA,NA,NA,NA
"2594",239114,128162,"TAD",42239.75,103,3,8,100,24,24.4,40.6,8,1.7,1.1,0,0,NA,NA,NA,NA,NA,NA
"2595",239115,128162,"TAD",42240,103,1,8,100,31,20.2,32.5,7.6,4.5,4.2,0,0,NA,NA,NA,NA,NA,NA
"2596",239116,128162,"TAD",42240.25,103,7,8,100,20,22.4,32.9,6.1,4.4,13.9,0,0,NA,NA,NA,NA,NA,NA
"2597",239117,128162,"TAD",42240.5,103,5,8,100,28,27.8,35.6,3.9,2.6,1.9,0,0,NA,NA,NA,NA,NA,NA
"2598",239118,128162,"TAD",42240.75,103,6,8,100,17,21.8,25.3,11.9,12.2,11.5,0,0,NA,NA,NA,NA,NA,NA
"2599",239119,128162,"TAD",42241,103,2,8,100,56,20.1,16,1.9,2.1,3.2,0,0,NA,NA,NA,NA,NA,NA
"2600",239120,128162,"TAD",42241.25,103,5,8,100,35,30.6,21.3,2.2,0.9,3,6,0,NA,NA,NA,NA,NA,NA
"2601",239121,128162,"TAD",42241.5,103,3,8,100,34,15.7,25.1,11.3,9.2,4.2,0,0,NA,NA,NA,NA,NA,NA
"2602",239122,128162,"TAD",42241.75,103,2,8,100,35,30.4,24.1,5.8,2.9,1.8,0,0,NA,NA,NA,NA,NA,NA
"2603",239123,128162,"TAD",42242,103,2,8,100,41,25.2,25,2.8,0.4,1.1,3,0,NA,NA,NA,NA,NA,NA
"2604",239124,128162,"TAD",42242.25,103,5,8,100,41,25.7,20.6,2.2,1.3,5.6,3,0,NA,NA,NA,NA,NA,NA
"2605",239125,128162,"TAD",42242.5,103,6,8,100,33,13.8,16.1,7.2,5,23.9,0,0,NA,NA,NA,NA,NA,NA
"2606",239126,128162,"TAD",42242.75,103,4,8,100,37,25.2,16,3.9,3.5,9.5,4,0,NA,NA,NA,NA,NA,NA
"2607",239127,128162,"TAD",42243,103,3,8,100,23,21.7,35.1,7.8,6.5,5,0,0,NA,NA,NA,NA,NA,NA
"2608",239128,128162,"TAD",42243.25,103,2,8,100,26,20.4,24.8,2.8,1.8,7.9,16,0,NA,NA,NA,NA,NA,NA
"2609",239129,128162,"TAD",42243.5,103,7,8,100,21,16.8,29.8,7.5,4.3,14.9,5,0,NA,NA,NA,NA,NA,NA
"2610",239130,128162,"TAD",42243.75,103,6,8,100,31,12.6,16.9,13.5,13.8,11.4,0,0,NA,NA,NA,NA,NA,NA
"2611",239131,128162,"TAD",42244,103,2,8,100,33,22,18.5,6,4.5,15.6,0,0,NA,NA,NA,NA,NA,NA
"2612",239132,128162,"TAD",42244.25,103,2,8,100,45,13.6,23.8,10,4.6,2.4,0,0,NA,NA,NA,NA,NA,NA
"2613",239133,128162,"TAD",42244.5,103,2,8,100,26,30.8,26.8,6.4,3.3,4.7,1,0,NA,NA,NA,NA,NA,NA
"2614",239134,128162,"TAD",42244.75,103,6,8,100,32,18.9,32.9,11.1,4.2,0.1,0,0,NA,NA,NA,NA,NA,NA
"2615",239135,128162,"TAD",42245,103,5,8,100,21,17.1,31.6,13.9,10.3,5.6,0,0,NA,NA,NA,NA,NA,NA
"2616",239136,128162,"TAD",42245.25,103,2,8,100,24,14.5,32.8,5.6,1.9,20.4,0,0,NA,NA,NA,NA,NA,NA
"2617",239137,128162,"TAD",42245.5,103,2,8,100,34,27.2,30.1,3.8,2.8,2.1,0,0,NA,NA,NA,NA,NA,NA
"2618",239138,128162,"TAD",42245.75,103,2,8,100,20,22.9,47.9,6.5,1.9,0.2,0,0,NA,NA,NA,NA,NA,NA
"2619",239139,128162,"TAD",42246,104,4,8,100,20,16.5,45,9.6,3.7,4.4,0,0,NA,NA,NA,NA,NA,NA
"2620",239140,128162,"TAD",42246.25,104,1,8,100,28,12.9,49.7,7.6,1.2,0.2,0,0,NA,NA,NA,NA,NA,NA
"2621",239141,128162,"TAD",42246.5,104,5,8,100,37,32.9,27.7,1.1,0.6,0.2,0,0,NA,NA,NA,NA,NA,NA
"2622",239142,128162,"TAD",42246.75,104,12,8,100,16,19.4,51.4,4.9,3,4.4,0,0,NA,NA,NA,NA,NA,NA
"2623",239143,128162,"TAD",42247,104,5,8,100,13,13.7,41.2,13.2,8.5,9.6,0,0,NA,NA,NA,NA,NA,NA
"2624",239144,128162,"TAD",42247.25,104,2,8,100,9,8.1,43.5,21.1,13.1,4.4,0,0,NA,NA,NA,NA,NA,NA
"2625",239145,128162,"TAD",42247.5,104,5,8,100,22,10.2,39.8,13.2,6.7,7.2,0,0,NA,NA,NA,NA,NA,NA
"2626",239146,128162,"TAD",42247.75,104,7,8,100,34,35.7,29.8,0.2,0,0,0,0,NA,NA,NA,NA,NA,NA
"2627",239147,128162,"TAD",42248,104,1,8,100,20,21.2,37.8,7.8,8.7,4.3,0,0,NA,NA,NA,NA,NA,NA
"2628",239148,128162,"TAD",42248.25,104,4,8,100,31,26.4,30.3,5.6,3.1,3.1,0,0,NA,NA,NA,NA,NA,NA
"2629",239149,128162,"TAD",42248.5,104,1,8,100,25,17.5,19.6,5.1,7.4,24.9,0,0,NA,NA,NA,NA,NA,NA
"2630",239150,128162,"TAD",42248.75,104,4,8,100,39,31.2,29.9,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"2631",239151,128162,"TAD",42249,104,3,8,100,23,18.3,36.1,8.1,6.1,7.6,0,0,NA,NA,NA,NA,NA,NA
"2632",239152,128162,"TAD",42249.25,104,8,8,100,29,19.6,23.2,10.8,7.8,8.9,0,0,NA,NA,NA,NA,NA,NA
"2633",239153,128162,"TAD",42249.5,104,4,8,100,24,19.2,49.8,4.4,1.4,1.2,0,0,NA,NA,NA,NA,NA,NA
"2634",239154,128162,"TAD",42249.75,104,6,8,100,41,26.7,25.8,4.1,1.9,0.4,0,0,NA,NA,NA,NA,NA,NA
"2635",239155,128162,"TAD",42250,104,5,8,100,22,25.6,30.6,7.4,6.4,7.4,0,0,NA,NA,NA,NA,NA,NA
"2636",239156,128162,"TAD",42250.25,104,6,8,100,37,15.4,34,7.2,3.7,1.7,0,0,NA,NA,NA,NA,NA,NA
"2637",239157,128162,"TAD",42250.5,104,3,8,100,48,21.7,19.6,3.2,2.3,4.4,0,0,NA,NA,NA,NA,NA,NA
"2638",239158,128162,"TAD",42250.75,104,3,8,100,30,31.3,30.7,1.9,1.9,3.5,0,0,NA,NA,NA,NA,NA,NA
"2639",239159,128162,"TAD",42251,104,10,8,100,17,9.1,23.3,13.9,15.5,20.8,0,0,NA,NA,NA,NA,NA,NA
"2640",239160,128162,"TAD",42251.25,104,3,8,100,36,22.8,28.2,5.6,3.7,2.8,0,0,NA,NA,NA,NA,NA,NA
"2641",239161,128162,"TAD",42251.5,104,2,8,100,41,14.1,23.3,3.3,3,11.7,3,0,NA,NA,NA,NA,NA,NA
"2642",239162,128162,"TAD",42251.75,104,6,8,100,22,27.6,36,5.2,2.6,5.8,0,0,NA,NA,NA,NA,NA,NA
"2643",239163,128162,"TAD",42252,104,1,8,100,24,11.8,20.1,8.8,7.6,22.5,4,0,NA,NA,NA,NA,NA,NA
"2644",239164,128162,"TAD",42252.25,104,3,8,100,17,15,38,10.8,5.8,12.6,0,0,NA,NA,NA,NA,NA,NA
"2645",239165,128162,"TAD",42252.5,104,6,8,100,35,17.2,24.5,4.2,2.1,13.4,3,0,NA,NA,NA,NA,NA,NA
"2646",239166,128162,"TAD",42252.75,104,6,8,100,16,12,45,14.4,5.7,6.3,0,0,NA,NA,NA,NA,NA,NA
"2647",239167,128162,"TAD",42253,104,5,8,100,14,10.2,37.7,14.1,8.3,15.6,0,0,NA,NA,NA,NA,NA,NA
"2648",239168,128162,"TAD",42253.25,104,6,8,100,13,4.7,13.6,7.5,6.9,26.6,26,0,NA,NA,NA,NA,NA,NA
"2649",239169,128162,"TAD",42253.5,104,5,8,100,26,19.9,34.4,6.5,3.5,8.9,0,0,NA,NA,NA,NA,NA,NA
"2650",239170,128162,"TAD",42253.75,104,7,8,100,22,17.6,51.2,7.9,1.2,0,0,0,NA,NA,NA,NA,NA,NA
"2651",239171,128162,"TAD",42254,104,3,8,100,17,10.1,31.6,14,11.4,15.5,0,0,NA,NA,NA,NA,NA,NA
"2652",239172,128162,"TAD",42254.25,104,6,8,100,21,11.4,28,4.7,3.3,16,15,0,NA,NA,NA,NA,NA,NA
"2653",239173,128162,"TAD",42254.5,104,2,8,100,26,26.7,43.5,1.5,1.3,0.6,0,0,NA,NA,NA,NA,NA,NA
"2654",239174,128162,"TAD",42254.75,104,3,8,100,28,22.2,41.3,3.5,3.1,1.3,0,0,NA,NA,NA,NA,NA,NA
"2655",239175,128162,"TAD",42255,105,7,8,100,12,4.4,24,15.3,10,26.8,7,0,NA,NA,NA,NA,NA,NA
"2656",239176,128162,"TAD",42255.5,105,3,8,100,25,17,36.9,6.1,1.9,8.9,4,0,NA,NA,NA,NA,NA,NA
"2657",239177,128162,"TAD",42255.75,105,5,8,100,24,11.3,29.3,9,8.9,10.7,6,0,NA,NA,NA,NA,NA,NA
"2658",239178,128162,"TAD",42256,105,5,8,100,26,13,34.1,6,6,11.8,3,0,NA,NA,NA,NA,NA,NA
"2659",239179,128162,"TAD",42256.25,105,2,8,100,21,16.2,30.5,6.4,5.4,15.8,3,0,NA,NA,NA,NA,NA,NA
"2660",239180,128162,"TAD",42256.5,105,3,8,100,32,16,29.3,3.1,2.6,12.1,4,0,NA,NA,NA,NA,NA,NA
"2661",239181,128162,"TAD",42256.75,105,2,8,100,23,20.1,31.9,9,6.3,6.5,2,0,NA,NA,NA,NA,NA,NA
"2662",239182,128162,"TAD",42257,105,4,8,100,27,20.7,21.7,5.6,5.8,8.6,9,0.1,NA,NA,NA,NA,NA,NA
"2663",239183,128162,"TAD",42257.25,105,3,8,100,32,18.3,25.7,7.8,6.1,6.8,2,0,NA,NA,NA,NA,NA,NA
"2664",239184,128162,"TAD",42257.5,105,3,8,100,40,16.1,30.4,6.7,3.5,1.9,0,0,NA,NA,NA,NA,NA,NA
"2665",239185,128162,"TAD",42257.75,105,3,8,100,47,15.1,25.1,3,1.3,1.9,5,0.9,NA,NA,NA,NA,NA,NA
"2666",239186,128162,"TAD",42258,105,6,8,100,22,13.1,26,6.9,4,20,7,0,NA,NA,NA,NA,NA,NA
"2667",239187,128162,"TAD",42258.25,105,8,8,100,20,18.5,23.6,5.1,4.5,12,14,0.8,NA,NA,NA,NA,NA,NA
"2668",239188,128162,"TAD",42258.5,105,5,8,100,22,16.9,9.2,1.7,1.5,6,31,10,NA,NA,NA,NA,NA,NA
"2669",239189,128162,"TAD",42258.75,105,4,8,100,22,10.8,23.2,11.4,11.4,21,0,0,NA,NA,NA,NA,NA,NA
"2670",239190,128162,"TAD",42259,105,3,8,100,13,14.8,35.9,10.4,6.9,15,4,0,NA,NA,NA,NA,NA,NA
"2671",239191,128162,"TAD",42259.25,105,4,8,100,19,14.9,33.6,6.1,4.9,13.1,7,0.3,NA,NA,NA,NA,NA,NA
"2672",239192,128162,"TAD",42259.5,105,4,8,100,29,16.6,20.5,5.5,6.2,11.4,9,0.6,NA,NA,NA,NA,NA,NA
"2673",239193,128162,"TAD",42259.75,105,6,8,100,40,6.7,6.7,2.4,3.3,23.2,16,0,NA,NA,NA,NA,NA,NA
"2674",239194,128162,"TAD",42260,105,2,8,100,30,14.2,25.6,5.7,5.8,9.9,8,0,NA,NA,NA,NA,NA,NA
"2675",239195,128162,"TAD",42260.25,105,1,8,100,16,8.1,29.7,12.5,10.7,19.4,2,0,NA,NA,NA,NA,NA,NA
"2676",239196,128162,"TAD",42260.5,105,5,8,100,23,11.1,37.3,7.4,4.3,12.2,4,0,NA,NA,NA,NA,NA,NA
"2677",239197,128162,"TAD",42260.75,105,6,8,100,26,9.8,16.8,4.9,6,19.1,16,0,NA,NA,NA,NA,NA,NA
"2678",239198,128162,"TAD",42261,105,6,8,100,14,5,10.3,8.6,9.2,23.5,28,0,NA,NA,NA,NA,NA,NA
"2679",239199,128162,"TAD",42261.25,105,4,8,100,31,13.7,33.8,6,3.9,8.6,2,0,NA,NA,NA,NA,NA,NA
"2680",239200,128162,"TAD",42261.5,105,2,8,100,26,13.1,20.3,8.3,4.3,11.7,15,0.3,NA,NA,NA,NA,NA,NA
"2681",239201,128162,"TAD",42261.75,105,1,8,100,29,10.6,22.4,10.7,6.4,13.2,7,0.3,NA,NA,NA,NA,NA,NA
"2682",239202,128162,"TAD",42262,105,5,8,100,19,7.8,11,4,3.5,18.8,29,6.1,NA,NA,NA,NA,NA,NA
"2683",239203,128162,"TAD",42262.25,105,2,8,100,37,13.2,16.3,4.6,2.6,9.8,15,0,NA,NA,NA,NA,NA,NA
"2684",239204,128162,"TAD",42262.5,105,2,8,100,73,10.4,6.1,1.6,1,2.9,3,1.3,NA,NA,NA,NA,NA,NA
"2685",239205,128162,"TAD",42262.75,105,5,8,100,23,15.3,20.9,5.9,5.7,21.6,7,0.2,NA,NA,NA,NA,NA,NA
"2686",239206,128162,"TAD",42263,105,3,8,100,15,8.3,11.8,3.5,6.3,27.2,27,0.1,NA,NA,NA,NA,NA,NA
"2687",239207,128162,"TAD",42263.25,105,3,8,100,17,11.4,31.9,14.3,10.5,14.7,0,0,NA,NA,NA,NA,NA,NA
"2688",239208,128162,"TAD",42263.5,105,3,8,100,17,11,35,10,2.5,9.6,13,1,NA,NA,NA,NA,NA,NA
"2689",239209,128162,"TAD",42263.75,106,2,8,100,25,25.1,34.8,5,3.3,6.8,0,0,NA,NA,NA,NA,NA,NA
"2690",239210,128162,"TAD",42264,106,1,8,100,27,11.9,32.2,6.9,3.9,13.3,4,0,NA,NA,NA,NA,NA,NA
"2691",239211,128162,"TAD",42264.25,106,4,8,100,18,15,33.8,7.6,4.3,16.3,4,0,NA,NA,NA,NA,NA,NA
"2692",239212,128162,"TAD",42264.5,106,5,8,100,25,16.4,24.6,7,4,10.4,11,1.3,NA,NA,NA,NA,NA,NA
"2693",239213,128162,"TAD",42264.75,106,5,8,100,20,8.2,8,2.6,3.5,36.4,19,1.7,NA,NA,NA,NA,NA,NA
"2694",239214,128162,"TAD",42265,106,1,8,100,12,5.8,8.6,2.8,3.3,24.2,40,2.4,NA,NA,NA,NA,NA,NA
"2695",239215,128162,"TAD",42265.5,106,2,8,100,17,9.5,9.9,3.6,4,26.3,29,0.4,NA,NA,NA,NA,NA,NA
"2696",239216,128162,"TAD",42265.75,106,1,8,100,44,10.9,10.6,3.3,1.3,6.3,15,7.6,NA,NA,NA,NA,NA,NA
"2697",239217,128162,"TAD",42266.25,106,1,8,100,21,7.4,22.8,11.5,6.6,13.3,17,0,NA,NA,NA,NA,NA,NA
"2698",239218,128162,"TAD",42266.5,106,1,8,100,42,7.1,8.6,3.2,2,7.1,11,18,NA,NA,NA,NA,NA,NA
"2699",239219,128162,"TAD",42267,106,1,8,100,21,5.6,16.7,8.4,6.2,15.4,17,8.7,NA,NA,NA,NA,NA,NA
"2700",239220,128162,"TAD",42267.25,106,2,8,100,16,7.4,23.8,9.2,7.2,26.4,8,1.5,NA,NA,NA,NA,NA,NA
"2701",239221,128162,"TAD",42267.75,106,1,8,100,40,7.8,5.4,1.9,1.5,8,17,17.7,NA,NA,NA,NA,NA,NA
"2702",239222,128162,"TAD",42268,106,1,8,100,32,5,8.7,3.6,2.6,11.7,17,17.9,NA,NA,NA,NA,NA,NA
"2703",239223,128162,"TAD",42268.25,106,1,8,100,24,11.2,24,8.5,6,18.6,7,0,NA,NA,NA,NA,NA,NA
"2704",239224,128162,"TAD",42268.75,106,1,8,100,54,9,15.7,7.2,4.9,7.9,1,0,NA,NA,NA,NA,NA,NA
"2705",240173,128164,"TAD",42199.95833,-31,35,9,100,70,24.8,4.4,0,0,0,0,0,0,NA,NA,NA,NA,NA
"2706",240174,128164,"TAD",42200,-31,6,9,100,56,16,14.6,3.5,2.1,6.3,1,0,0,NA,NA,NA,NA,NA
"2707",240175,128164,"TAD",42200.25,-31,5,9,100,52,26.2,20.4,0.5,0.2,0.7,0,0,0,NA,NA,NA,NA,NA
"2708",240176,128164,"TAD",42200.5,-31,8,9,100,42,24.7,22.1,2.8,1.9,4.3,1,0,0,NA,NA,NA,NA,NA
"2709",240177,128164,"TAD",42200.75,-31,7,9,100,57,19,13.7,1.9,1.9,5.1,0,0,0,NA,NA,NA,NA,NA
"2710",240178,128164,"TAD",42201,-31,7,9,100,31,15.3,15.2,3.3,2.1,10.3,10,11.7,0,NA,NA,NA,NA,NA
"2711",240179,128164,"TAD",42201.25,-31,2,9,100,34,14,16.3,3.9,3.9,24.9,2,0,0,NA,NA,NA,NA,NA
"2712",240180,128164,"TAD",42201.5,-31,8,9,100,22,21.2,18.7,6.5,5.6,19.6,5,0.2,0,NA,NA,NA,NA,NA
"2713",240181,128164,"TAD",42201.75,-31,6,9,100,21,24,23.9,6.5,4.6,15.1,4,0,0,NA,NA,NA,NA,NA
"2714",240182,128164,"TAD",42202,-31,5,9,100,27,10.6,15.6,6.1,6.1,25.1,9,0,0,NA,NA,NA,NA,NA
"2715",240183,128164,"TAD",42202.25,-31,4,9,100,49,18.7,16.4,3.9,4.2,6.9,0,0,0,NA,NA,NA,NA,NA
"2716",240184,128164,"TAD",42202.5,-31,5,9,100,51,20.1,15.3,5.1,2.5,4.2,1,0,0,NA,NA,NA,NA,NA
"2717",240185,128164,"TAD",42202.75,-31,3,9,100,48,12,16.9,3.7,3.2,8.5,7,0.2,0,NA,NA,NA,NA,NA
"2718",240186,128164,"TAD",42203,-31,6,9,100,63,9.7,10.2,6.1,6.9,3.6,0,0,0,NA,NA,NA,NA,NA
"2719",240187,128164,"TAD",42203.25,-31,7,9,100,49,24.8,10.2,3,3,7,2,0,0,NA,NA,NA,NA,NA
"2720",240188,128164,"TAD",42203.5,-31,9,9,100,66,21.4,10,1.7,0.3,0,0,0,0,NA,NA,NA,NA,NA
"2721",240189,128164,"TAD",42203.75,-31,4,9,100,25,14.4,26.4,5.7,4.7,16.8,6,0,0,NA,NA,NA,NA,NA
"2722",240190,128164,"TAD",42204,-31,6,9,100,25,14.9,29.4,11.8,6.1,8.1,4,0,0,NA,NA,NA,NA,NA
"2723",240191,128164,"TAD",42204.25,-31,5,9,100,25,9.7,18.7,9.3,6.9,20.7,9,0,0,NA,NA,NA,NA,NA
"2724",240192,128164,"TAD",42204.5,-31,2,9,100,22,13.1,17.4,4.7,3.5,28.9,10,0,0,NA,NA,NA,NA,NA
"2725",240193,128164,"TAD",42204.75,-31,4,9,100,28,24.7,23.2,7.5,5,11.1,0,0,0,NA,NA,NA,NA,NA
"2726",240194,128164,"TAD",42205,-31,7,9,100,25,10.1,16.1,6.8,8.5,32.3,0,0,0,NA,NA,NA,NA,NA
"2727",240195,128164,"TAD",42205.25,-31,5,9,100,25,10,12.6,4.8,4.6,35.9,6,0,0,NA,NA,NA,NA,NA
"2728",240196,128164,"TAD",42205.5,-31,3,9,100,30,20.4,18.3,4,2.8,16.1,7,0,0,NA,NA,NA,NA,NA
"2729",240197,128164,"TAD",42205.75,-31,8,9,100,42,37.8,17.2,2,0.6,0.4,0,0,0,NA,NA,NA,NA,NA
"2730",240198,128164,"TAD",42206,-31,3,9,100,35,13.1,21.5,9.6,6.3,14.6,0,0,0,NA,NA,NA,NA,NA
"2731",240199,128164,"TAD",42206.25,-31,9,9,100,37,16.3,18.9,9.1,7.2,11.1,0,0,0,NA,NA,NA,NA,NA
"2732",240200,128164,"TAD",42206.5,-31,8,9,100,58,28.9,12.7,0.2,0,0,0,0,0,NA,NA,NA,NA,NA
"2733",240201,128164,"TAD",42206.75,-31,3,9,100,70,18.4,8.4,1.4,0.8,0.8,0,0,0,NA,NA,NA,NA,NA
"2734",240202,128164,"TAD",42207,-32,3,9,100,39,20,28.4,3.9,1.9,5.6,0,0,0,NA,NA,NA,NA,NA
"2735",240203,128164,"TAD",42207.5,-32,2,9,100,52,32.3,7.9,1.2,1.6,4.4,0,0,0,NA,NA,NA,NA,NA
"2736",240204,128164,"TAD",42207.75,-32,4,9,100,59,29.4,10,0.6,0.3,0,0,0,0,NA,NA,NA,NA,NA
"2737",240205,128164,"TAD",42208,-32,4,9,100,48,14.1,9.2,4.8,4.4,18.5,0,0,0,NA,NA,NA,NA,NA
"2738",240206,128164,"TAD",42208.25,-32,2,9,100,17,8.5,14.1,6.7,12.6,40.4,0,0,0,NA,NA,NA,NA,NA
"2739",240207,128164,"TAD",42208.5,-32,2,9,100,14,8.4,16,6.5,9.7,44.4,0,0,0,NA,NA,NA,NA,NA
"2740",240208,128164,"TAD",42208.75,-32,5,9,100,27,14.6,25.8,10.8,10.3,10.6,0,0,0,NA,NA,NA,NA,NA
"2741",240209,128164,"TAD",42209,-32,6,9,100,27,16.1,27.8,9.2,8.2,10.8,0,0,0,NA,NA,NA,NA,NA
"2742",240210,128164,"TAD",42209.25,-32,2,9,100,24,12.8,23.9,10.3,9.6,18.5,0,0,0,NA,NA,NA,NA,NA
"2743",240211,128164,"TAD",42209.5,-32,3,9,100,26,14.4,29.3,12.6,8.3,9.2,0,0,0,NA,NA,NA,NA,NA
"2744",240212,128164,"TAD",42209.75,-32,3,9,100,27,17.6,13.6,7.9,8.2,24,0,0,0,NA,NA,NA,NA,NA
"2745",240213,128164,"TAD",42210,-32,2,9,100,18,6.9,12,5.5,9.5,47.3,0,0,0,NA,NA,NA,NA,NA
"2746",240214,128164,"TAD",42210.25,-32,5,9,100,20,13.7,11.3,3.7,5.2,39.9,6,0,0,NA,NA,NA,NA,NA
"2747",240215,128164,"TAD",42210.5,-32,3,9,100,18,12.8,21.8,8.2,8.6,30.1,0,0,0,NA,NA,NA,NA,NA
"2748",240216,128164,"TAD",42210.75,-32,2,9,100,13,13.5,18,6.9,4.8,38.8,5,0,0,NA,NA,NA,NA,NA
"2749",240217,128164,"TAD",42211,-32,4,9,100,17,12.8,11.7,5.7,7.4,45,0,0,0,NA,NA,NA,NA,NA
"2750",240218,128164,"TAD",42211.25,-32,6,9,100,43,16.5,19.8,8.5,11.3,0.2,0,0,0,NA,NA,NA,NA,NA
"2751",240219,128164,"TAD",42211.5,-32,5,9,100,56,31,11.8,0.7,0.2,0,0,0,0,NA,NA,NA,NA,NA
"2752",240220,128164,"TAD",42211.75,-32,6,9,100,62,18.6,18.1,0.8,0.3,0,0,0,0,NA,NA,NA,NA,NA
"2753",240221,128164,"TAD",42212,-32,7,9,100,56,15.3,12.8,2.6,3.2,9.7,0,0,0,NA,NA,NA,NA,NA
"2754",240222,128164,"TAD",42212.25,-32,4,9,100,23,17.9,28.5,8.3,4.7,13.9,2,0,0,NA,NA,NA,NA,NA
"2755",240223,128164,"TAD",42212.5,-32,4,9,100,29,21.3,38.8,7.4,2.2,0.4,0,0,0,NA,NA,NA,NA,NA
"2756",240224,128164,"TAD",42212.75,-32,3,9,100,31,21.5,26.2,5.1,2.8,12.6,0,0,0,NA,NA,NA,NA,NA
"2757",240225,128164,"TAD",42213,-32,4,9,100,32,13.5,17.2,8.8,12.5,15.6,0,0,0,NA,NA,NA,NA,NA
"2758",240226,128164,"TAD",42213.25,-32,4,9,100,24,17.9,26.4,10,10.6,10.4,0,0,0,NA,NA,NA,NA,NA
"2759",240227,128164,"TAD",42213.75,-32,2,9,100,36,26.9,34.1,2.4,0.2,0,0,0,0,NA,NA,NA,NA,NA
"2760",240228,128164,"TAD",42214,-32,2,9,100,63,22.3,11.4,1.1,0.6,1.7,0,0,0,NA,NA,NA,NA,NA
"2761",240229,128164,"TAD",42214.25,-32,2,9,100,34,33.1,24.3,5,1.8,1.4,0,0,0,NA,NA,NA,NA,NA
"2762",240230,128164,"TAD",42214.5,-32,8,9,100,19,19.4,34,11.8,10.4,5.3,0,0,0,NA,NA,NA,NA,NA
"2763",240231,128164,"TAD",42214.75,-32,4,9,100,14,14.3,28.9,8.6,5.6,19.2,9,0,0,NA,NA,NA,NA,NA
"2764",240232,128164,"TAD",42215,-32,2,9,100,13,9.4,35.7,14.8,11.1,14.8,0,0,0,NA,NA,NA,NA,NA
"2765",240233,128164,"TAD",42215.25,-32,4,9,100,14,9.8,16.1,8.5,8,39.1,4,0,0,NA,NA,NA,NA,NA
"2766",240234,128164,"TAD",42215.5,-32,2,9,100,16,10.7,27.4,17.2,11.1,17.2,0,0,0,NA,NA,NA,NA,NA
"2767",240235,128164,"TAD",42215.75,-32,3,9,100,12,9.3,20.7,11.4,15.3,31,0,0,0,NA,NA,NA,NA,NA
"2768",240236,128164,"TAD",42216.25,-32,1,9,100,22,14.3,29.5,14.6,8.9,10.4,0,0,0,NA,NA,NA,NA,NA
"2769",240237,128164,"TAD",42216.5,-32,3,9,100,16,12.5,31.1,12.9,11.8,15.4,0,0,0,NA,NA,NA,NA,NA
"2770",240238,128164,"TAD",42216.75,-32,4,9,100,14,15.3,31.3,15.8,9.9,13.1,0,0,0,NA,NA,NA,NA,NA
"2771",240239,128164,"TAD",42217,-32,1,9,100,16,9.7,13.9,7.1,7.9,27,18,0,0,NA,NA,NA,NA,NA
"2772",240240,128164,"TAD",42217.25,-32,2,9,100,26,12.5,23.3,10.1,9.6,16.9,1,0,0,NA,NA,NA,NA,NA
"2773",240241,128164,"TAD",42217.5,-32,3,9,100,15,11,26.5,16.5,14.8,16.1,0,0,0,NA,NA,NA,NA,NA
"2774",240242,128164,"TAD",42217.75,-32,3,9,100,19,20,35.3,11.4,7.9,6.1,0,0,0,NA,NA,NA,NA,NA
"2775",240243,128164,"TAD",42218,-32,4,9,100,14,7.1,9.3,5,7.5,31.9,24,0,0,NA,NA,NA,NA,NA
"2776",240244,128164,"TAD",42218.25,-32,4,9,100,14,8.9,17.5,12.1,9.6,34.7,2,0,0,NA,NA,NA,NA,NA
"2777",240245,128164,"TAD",42218.5,-32,3,9,100,14,13.6,23.9,16,13.4,15.7,3,0,0,NA,NA,NA,NA,NA
"2778",240246,128164,"TAD",42218.75,-32,1,9,100,43,29.6,22,0.7,1.1,2.6,0,0,0,NA,NA,NA,NA,NA
"2779",240247,128164,"TAD",42219.25,-32,3,9,100,47,22.1,14.1,1.1,1.7,11.7,2,0,0,NA,NA,NA,NA,NA
"2780",240248,128164,"TAD",42219.5,-32,1,9,100,51,22.4,23.3,1.8,0.2,0.5,0,0,0,NA,NA,NA,NA,NA
"2781",240249,128164,"TAD",42219.75,-32,1,9,100,37,23.9,20,4.1,3.3,9.5,1,0,0,NA,NA,NA,NA,NA
"2782",240250,128164,"TAD",42220,-32,2,9,100,53,23.3,22.4,0.5,0.2,0.2,0,0,0,NA,NA,NA,NA,NA
"2783",240251,128164,"TAD",42220.25,-32,3,9,100,28,28,18.9,1.9,1.5,9.7,11,0.1,0,NA,NA,NA,NA,NA
"2784",240252,128164,"TAD",42220.5,-32,4,9,100,25,34.9,36.1,3,0.4,0,0,0,0,NA,NA,NA,NA,NA
